[2026-07-01T12:50:14-0700] watchdog starting interval=60s stale=600s
[2026-07-01T12:50:15-0700] runner active pids=[54360, 54362, 54367]; freshness=0s; completed=0/6; current=top-level
[2026-07-03T03:10:59-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:11:59-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:12:59-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:13:59-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:14:59-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:15:59-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:17:00-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:18:00-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:19:00-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:20:00-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:21:00-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:22:00-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:23:00-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:24:01-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:25:01-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:26:01-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:27:01-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:28:01-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:29:01-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:30:02-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:31:02-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:32:02-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:33:02-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:34:02-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:35:02-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:36:02-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:37:03-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:38:03-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:39:03-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:40:03-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:41:03-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:42:03-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:43:04-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:44:04-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:45:04-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:46:04-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:47:04-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:48:04-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:49:04-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:50:05-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:51:05-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:52:05-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:53:05-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:54:05-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:55:05-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:56:05-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:57:06-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:58:06-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T03:59:06-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:00:06-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:01:06-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:02:06-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:03:07-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:04:07-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:05:07-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:06:07-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:07:07-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:08:07-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:09:07-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:10:08-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:11:08-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:12:08-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:13:08-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:14:08-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:15:08-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:16:09-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:17:09-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:18:09-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:19:09-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:20:09-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:21:09-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:22:09-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:23:10-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:24:10-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:25:10-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:26:10-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:27:10-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:28:10-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:29:10-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:30:11-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:31:11-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:32:11-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:33:11-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:34:11-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:35:11-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:36:11-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:37:12-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:38:12-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:39:12-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:40:12-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:41:12-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:42:12-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:43:13-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:44:13-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:45:13-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:46:13-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:47:13-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:48:13-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:49:13-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:50:14-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:51:14-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:52:14-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:53:14-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:54:14-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:55:14-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:56:15-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:57:15-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:58:15-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T04:59:15-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:00:15-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:01:15-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:02:15-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:03:16-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:04:16-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:05:16-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:06:16-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:07:16-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:08:16-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:09:17-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:10:17-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:11:17-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:12:17-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:13:17-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:14:17-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:15:17-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:16:18-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:17:18-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:18:18-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:19:18-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:20:18-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:21:18-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:22:18-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:23:19-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:24:19-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:25:19-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:26:19-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:27:19-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:28:19-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:29:20-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:30:20-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:31:20-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:32:20-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:33:20-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:34:20-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:35:20-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:36:21-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:37:21-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:38:21-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:39:21-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:40:21-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:41:21-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:42:21-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:43:22-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:44:22-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:45:22-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:46:22-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:47:22-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:48:22-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:49:23-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:50:23-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:51:23-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:52:23-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:53:23-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:54:23-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:55:23-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:56:24-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:57:24-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:58:24-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T05:59:24-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:00:24-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:01:24-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:02:25-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:03:25-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:04:25-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:05:25-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:06:25-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:07:25-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:08:25-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:09:26-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:10:26-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:11:26-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:12:26-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:13:26-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:14:26-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:15:27-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:16:27-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:17:27-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:18:27-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:19:27-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:20:27-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:21:27-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:22:28-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:23:28-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:24:28-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:25:28-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:26:28-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:27:28-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:28:28-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:29:29-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:30:29-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:31:29-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-03T06:32:29-0700] all GitLab allocation 160 jobs have complete FULL logs
